2019-09-19,2019-09-25,3,1,8530662,
2019-09-18,2019-09-25,1,0,2911866,
2019-09-10,2019-09-16,2,0,2911866,
2019-10-14,2019-10-18,3,0,2911866,
2019-10-18,2019-10-29,2,2,2911866,
2019-09-11,2019-09-17,2,0,8757675,
2019-09-13,2019-09-27,3,2,8757675,
2019-09-30,2019-10-05,3,0,8757675,
2019-08-28,2019-08-31,2,1,8757675,
2019-10-14,2019-10-22,3,1,8757675,
2019-10-23,2019-11-01,1,0,8757675,
2019-08-15,2019-08-28,3,2,8757675,
2019-10-06,2019-10-17,3,2,8757675,
2019-08-06,2019-08-10,3,2,8757675,
2019-09-30,2019-10-10,3,1,1937634,
2019-08-11,2019-08-23,1,2,1937634,
2019-09-06,2019-09-21,2,1,1937634,
2019-08-12,2019-08-26,1,0,1937634,
2019-08-22,2019-09-04,3,2,1937634,
2019-08-11,2019-08-25,2,1,1937634,
2019-08-04,2019-08-20,3,2,1937634,
2019-10-06,2019-10-13,2,2,1937634,
2019-10-25,2019-11-03,3,1,1937634,
2019-10-16,2019-10-29,1,2,1937634,
2019-10-08,2019-10-22,2,0,1937634,
2019-10-24,2019-11-01,1,1,1937634,
2019-08-30,2019-09-02,1,0,2911866,
2019-09-17,2019-09-21,1,0,2911866,
2019-09-10,2019-09-18,2,1,2911866,
2019-08-06,2019-08-16,3,0,2911866,
2019-08-18,2019-08-26,2,0,2911866,
2019-09-02,2019-09-13,3,2,8683577,
2019-08-05,2019-08-15,2,0,8683577,
2019-09-17,2019-09-28,3,2,8683577,
2019-09-10,2019-09-20,1,1,8683577,
2019-08-11,2019-08-23,2,1,8683577,
2019-08-21,2019-09-06,2,0,8683577,
2019-09-01,2019-09-03,2,2,2911866,
2019-08-13,2019-08-24,2,2,8683577,
2019-10-13,2019-10-27,1,0,2911866,
2019-08-22,2019-08-25,3,1,8683577,
2019-08-16,2019-08-26,2,1,2911866,
2019-09-11,2019-09-14,1,1,8683577,
2019-10-16,2019-10-20,3,2,2911866,
2019-08-27,2019-09-10,1,2,2911866,
2019-10-06,2019-10-10,1,1,2911866,
2019-08-03,2019-08-07,1,1,8683577,
2019-10-25,2019-10-28,2,1,8683577,
2019-09-14,2019-09-20,2,1,8683577,
2019-09-18,2019-10-03,1,0,8683577,
2019-10-17,2019-10-19,3,0,8683577,
2019-10-11,2019-10-26,3,2,8683577,
2019-08-13,2019-08-25,3,2,8683577,
2019-09-25,2019-10-06,1,0,8683577,
2019-09-27,2019-10-11,3,2,8683577,
2019-10-22,2019-10-29,2,0,8683577,
2019-07-30,2019-08-02,1,2,2422549,
2019-10-20,2019-10-22,1,2,2422549,
2019-08-15,2019-08-23,1,2,2422549,
2019-08-14,2019-08-17,2,0,2422549,
2019-10-02,2019-10-07,3,0,2422549,
2019-08-02,2019-08-06,1,2,2422549,
2019-08-20,2019-09-02,1,0,2422549,
2019-09-09,2019-09-24,3,1,2422549,
2019-08-04,2019-08-15,3,1,8683577,
2019-08-13,2019-08-29,2,2,8683577,
2019-09-30,2019-10-15,3,1,2422549,
2019-10-04,2019-10-20,1,2,8683577,
2019-08-23,2019-08-29,1,2,2422549,
2019-09-03,2019-09-17,3,1,8683577,
2019-08-11,2019-08-17,1,1,2422549,
2019-10-10,2019-10-12,1,1,8683577,
2019-09-15,2019-09-25,1,1,8683577,
2019-10-21,2019-10-23,2,0,8683577,
2019-08-26,2019-08-28,3,1,8683577,
2019-08-07,2019-08-16,3,0,8683577,
2019-08-28,2019-09-08,1,1,8683577,
2019-09-05,2019-09-14,2,2,8683577,
2019-08-31,2019-09-08,3,0,8683577,
2019-09-22,2019-09-30,1,1,8683577,
2019-08-31,2019-09-14,3,0,8683577,
2019-08-12,2019-08-16,2,1,8683577,
2019-09-26,2019-10-06,3,2,8683577,
2019-08-31,2019-09-09,3,2,8683577,
2019-08-07,2019-08-23,3,1,8683577,
2019-09-12,2019-09-16,2,0,8683577,
2019-09-27,2019-10-11,2,2,8683577,
2019-10-27,2019-11-04,2,0,8683577,
2019-09-19,2019-09-25,1,2,8683577,
2019-08-31,2019-09-10,1,1,8683577,
2019-10-13,2019-10-16,2,0,8683577,
2019-10-11,2019-10-15,2,1,2422549,
2019-09-15,2019-09-21,1,1,8683577,
2019-09-18,2019-09-23,1,0,8683577,
2019-10-06,2019-10-13,3,2,8683577,
2019-08-17,2019-08-28,3,1,8683577,
2019-10-20,2019-10-25,1,0,8683577,
2019-08-07,2019-08-17,1,0,8683577,
2019-09-24,2019-10-08,2,0,8683577,
2019-10-06,2019-10-13,1,1,8683577,
2019-09-08,2019-09-21,3,2,8683577,
2019-10-07,2019-10-22,3,1,8683577,
2019-09-18,2019-09-28,1,2,8683577,
2019-10-01,2019-10-17,1,2,4511982,
2019-08-24,2019-08-27,2,2,4511982,
2019-08-16,2019-08-30,3,2,4511982,
2019-10-07,2019-10-15,3,1,4511982,
2019-07-31,2019-08-08,2,2,1937634,
2019-08-19,2019-09-01,2,1,1937634,
2019-08-21,2019-09-03,3,2,1937634,
2019-09-02,2019-09-08,2,0,1937634,
2019-09-21,2019-09-26,3,1,1937634,
2019-10-18,2019-11-03,3,2,1937634,
2019-08-04,2019-08-07,1,1,1937634,
2019-08-14,2019-08-17,3,0,1937634,
2019-09-08,2019-09-23,3,1,8374820,
2019-09-12,2019-09-27,1,1,8374820,
2019-10-03,2019-10-09,2,0,8374820,
2019-09-23,2019-10-05,3,0,8374820,
2019-08-09,2019-08-25,1,1,8374820,
2019-08-21,2019-08-24,1,1,8374820,
2019-09-20,2019-10-01,1,1,8374820,
2019-07-31,2019-08-10,2,2,8374820,
2019-10-01,2019-10-17,3,1,8374820,
2019-08-07,2019-08-15,1,0,8374820,
2019-08-23,2019-08-29,2,1,5755909,
2019-10-15,2019-10-17,3,2,5755909,
2019-10-04,2019-10-10,2,2,5755909,
2019-10-23,2019-11-07,3,0,5755909,
2019-08-07,2019-08-15,3,1,5755909,
2019-08-16,2019-08-27,2,2,9575172,
2019-09-25,2019-10-01,2,0,9575172,
2019-08-30,2019-09-07,2,0,9575172,
2019-08-01,2019-08-11,2,0,5755909,
2019-08-28,2019-09-06,3,0,8683577,
2019-10-26,2019-10-29,1,2,8683577,
2019-10-26,2019-11-04,2,2,2422549,
2019-10-04,2019-10-08,3,2,2422549,
2019-09-01,2019-09-16,3,2,5524952,
2019-08-16,2019-08-24,1,1,5524952,
2019-08-15,2019-08-22,3,1,5524952,
2019-09-15,2019-10-01,3,2,5524952,
2019-09-25,2019-10-05,3,2,5524952,
2019-09-22,2019-10-08,2,1,5524952,
2019-08-05,2019-08-10,1,2,3221153,
2019-08-29,2019-09-06,1,0,3221153,
2019-10-14,2019-10-29,2,0,3221153,
2019-09-29,2019-10-01,3,0,3221153,
2019-09-22,2019-09-25,3,2,3221153,
2019-09-28,2019-10-14,1,2,3221153,
2019-10-05,2019-10-10,2,2,4702623,
2019-10-01,2019-10-06,3,2,4702623,
2019-08-23,2019-09-05,3,2,4702623,
2019-10-07,2019-10-13,1,2,4702623,
2019-09-10,2019-09-20,1,2,9245757,
2019-10-02,2019-10-16,3,1,9245757,
2019-09-25,2019-10-01,2,1,9245757,
2019-10-07,2019-10-23,3,1,9245757,
2019-08-19,2019-08-21,2,1,9245757,
2019-10-26,2019-11-11,3,0,9245757,
2019-09-02,2019-09-13,2,0,3221153,
2019-08-26,2019-09-01,3,2,3221153,
2019-10-14,2019-10-27,1,1,3221153,
2019-08-17,2019-08-22,3,2,9245757,
2019-09-27,2019-10-13,1,1,3221153,
2019-09-15,2019-09-25,1,0,9245757,
2019-10-27,2019-11-01,3,0,3221153,
2019-10-19,2019-10-25,1,0,3221153,
2019-10-08,2019-10-21,1,1,3221153,
2019-10-18,2019-10-31,1,2,3221153,
2019-08-05,2019-08-09,3,1,3221153,
2019-09-19,2019-09-24,3,2,8683577,
2019-08-21,2019-08-24,1,0,5524952,
2019-08-16,2019-08-31,1,0,2422549,
2019-10-17,2019-10-22,1,0,3221153,
2019-09-22,2019-09-26,1,0,3221153,
2019-10-22,2019-11-06,3,2,3221153,
2019-08-09,2019-08-19,1,1,3221153,
2019-10-12,2019-10-24,1,2,3221153,
2019-08-15,2019-08-17,1,2,3221153,
2019-10-23,2019-10-26,3,0,1091191,
2019-08-08,2019-08-21,3,1,1091191,
2019-08-29,2019-09-09,1,2,1091191,
2019-09-08,2019-09-23,3,2,1091191,
2019-10-05,2019-10-21,1,2,1091191,
2019-09-10,2019-09-23,3,0,3221153,
2019-09-26,2019-10-12,2,0,3221153,
2019-09-11,2019-09-24,2,1,3221153,
2019-08-13,2019-08-20,3,1,1107976,
2019-08-27,2019-09-06,3,2,4511982,
2019-08-06,2019-08-08,2,1,8683577,
2019-10-07,2019-10-14,3,1,8683577,
2019-10-13,2019-10-22,1,0,1937634,
2019-10-12,2019-10-25,3,1,8374820,
2019-09-13,2019-09-22,2,0,2422549,
2019-10-08,2019-10-16,2,1,3221153,
2019-09-30,2019-10-04,3,2,8683577,
2019-09-05,2019-09-08,2,1,8683577,
2019-10-24,2019-10-29,2,0,8683577,
2019-08-13,2019-08-26,1,0,2911866,
2019-09-12,2019-09-16,3,1,2422549,
2019-08-31,2019-09-16,1,1,1937634,
2019-10-27,2019-11-05,3,0,1937634,
2019-09-02,2019-09-10,3,0,8683577,
2019-09-25,2019-10-01,1,0,8683577,
2019-07-30,2019-08-15,1,0,2422549,
2019-09-26,2019-10-12,2,0,8757675,
2019-08-17,2019-08-25,2,1,2422549,
2019-08-19,2019-08-23,3,1,9245757,
2019-08-20,2019-08-24,3,1,3221153,
2019-08-23,2019-08-27,2,2,8683577,
2019-07-30,2019-08-08,1,2,2911866,
2019-10-16,2019-10-21,2,2,8374820,
2019-10-01,2019-10-11,1,1,8683577,
2019-10-25,2019-11-03,3,2,1107976,
2019-09-06,2019-09-13,1,2,8757675,
2019-08-17,2019-08-30,1,2,2422549,
2019-08-26,2019-09-02,1,1,1091191,
2019-08-16,2019-08-27,1,1,2422549,
2019-08-09,2019-08-21,1,1,9575172,
2019-09-28,2019-10-02,3,2,8683577,
2019-08-14,2019-08-18,1,2,2911866,
2019-08-05,2019-08-17,2,1,5755909,
2019-10-14,2019-10-18,2,1,8683577,
2019-09-30,2019-10-15,2,0,3221153,
2019-08-09,2019-08-19,3,0,8683577,
2019-08-29,2019-09-09,3,1,8683577,
2019-08-20,2019-08-25,1,1,3221153,
2019-10-07,2019-10-18,3,1,4702623,
2019-10-16,2019-10-25,1,0,2911866,
2019-09-28,2019-10-12,2,1,8683577,
2019-08-17,2019-08-25,3,1,2422549,
2019-08-25,2019-09-03,2,1,3221153,
2019-09-29,2019-10-13,3,1,2911866,
2019-10-08,2019-10-13,2,1,8757675,
2019-08-09,2019-08-21,1,0,5524952,
2019-09-11,2019-09-16,2,0,8374820,
2019-10-14,2019-10-16,2,1,2422549,
2019-10-01,2019-10-05,3,1,3221153,
2019-08-19,2019-09-03,1,2,2911866,
2019-10-12,2019-10-28,1,0,8683577,
2019-08-03,2019-08-08,3,0,3221153,
2019-08-01,2019-08-10,1,1,1937634,
2019-10-09,2019-10-13,2,1,3221153,
2019-09-30,2019-10-03,2,1,8683577,
2019-10-09,2019-10-20,1,0,3221153,
2019-09-16,2019-09-25,1,2,2422549,
2019-08-24,2019-09-08,3,0,2422549,
2019-09-20,2019-09-30,1,1,2911866,
2019-10-14,2019-10-17,2,0,4511982,
2019-10-22,2019-10-31,2,1,8683577,
2019-09-09,2019-09-25,3,0,8683577,
2019-08-07,2019-08-22,3,0,8683577,
2019-10-20,2019-10-24,1,0,1937634,
2019-10-16,2019-10-28,1,2,1091191,
2019-09-15,2019-09-28,2,1,3221153,
2019-10-19,2019-10-24,1,0,8683577,
2019-09-26,2019-09-29,2,1,1937634,
2019-10-10,2019-10-26,2,0,8683577,
2019-08-22,2019-08-29,3,1,2422549,
2019-08-15,2019-08-22,3,0,9245757,
2019-09-23,2019-09-25,3,2,8683577,
2019-08-15,2019-08-27,3,0,4702623,
2019-10-21,2019-10-24,1,1,3221153,
2019-10-18,2019-10-23,2,2,1937634,
2019-08-23,2019-09-07,1,1,3221153,
2019-08-30,2019-09-15,3,2,8683577,
2019-10-27,2019-11-12,3,1,8683577,
2019-10-21,2019-11-03,3,1,3221153,
2019-08-08,2019-08-18,1,0,2911866,
2019-09-01,2019-09-03,3,1,4702623,
2019-10-24,2019-11-08,1,2,8683577,
2019-09-20,2019-09-27,3,0,1937634,
2019-10-06,2019-10-10,1,0,5524952,
2019-08-13,2019-08-19,2,2,9245757,
2019-08-21,2019-09-01,1,0,1937634,
2019-09-02,2019-09-13,2,0,8683577,
2019-10-19,2019-10-25,2,1,4702623,
2019-09-23,2019-10-02,1,1,8683577,
2019-10-09,2019-10-23,2,1,8374820,
2019-09-17,2019-09-28,3,2,3221153,
2019-09-23,2019-10-07,1,2,1937634,
2019-10-08,2019-10-14,1,0,4702623,
2019-08-24,2019-09-03,3,0,9245757,
2019-08-14,2019-08-21,3,2,2422549,
2019-09-01,2019-09-13,2,0,8683577,
2019-09-20,2019-09-30,1,2,8374820,
2019-10-11,2019-10-26,3,1,8683577,
2019-08-27,2019-09-12,2,0,3221153,
2019-10-18,2019-10-29,1,1,1937634,
2019-10-20,2019-10-30,3,2,2422549,
2019-10-25,2019-10-28,1,1,1107976,
2019-08-25,2019-08-27,2,1,3221153,
2019-10-22,2019-10-25,3,2,8683577,
2019-09-19,2019-09-25,1,1,8683577,
2019-08-04,2019-08-10,3,1,4702623,
2019-08-03,2019-08-14,3,1,2422549,
2019-08-05,2019-08-07,2,2,8683577,
2019-08-09,2019-08-11,2,1,1937634,
2019-08-28,2019-09-02,2,1,2422549,
2019-10-05,2019-10-12,2,0,8683577,
2019-10-03,2019-10-13,2,0,2911866,
2019-09-22,2019-09-26,2,2,8683577,
2019-09-10,2019-09-18,3,0,8683577,
2019-09-07,2019-09-10,2,2,8683577,
2019-08-08,2019-08-24,2,1,8374820,
2019-08-22,2019-08-28,3,0,3221153,
2019-09-28,2019-10-02,1,1,3221153,
2019-10-01,2019-10-13,3,1,5755909,
2019-10-06,2019-10-22,1,0,2911866,
2019-08-28,2019-08-31,1,2,1937634,
2019-09-09,2019-09-19,3,2,2422549,
2019-08-28,2019-09-08,1,2,1937634,
2019-09-29,2019-10-05,3,0,8683577,
2019-09-14,2019-09-28,3,1,2911866,
2019-10-12,2019-10-17,3,0,1091191,
2019-07-30,2019-08-11,3,1,8757675,
2019-09-20,2019-10-06,2,1,8683577,
2019-10-22,2019-11-05,1,1,8757675,
2019-08-10,2019-08-26,2,1,8374820,
2019-08-14,2019-08-26,3,1,8683577,
2019-10-05,2019-10-13,2,0,3221153,
2019-09-17,2019-10-01,3,2,3221153,
2019-08-14,2019-08-29,2,0,8683577,
2019-08-04,2019-08-14,3,1,2911866,
2019-08-25,2019-08-28,1,0,9575172,
2019-08-12,2019-08-26,3,2,3221153,
2019-09-03,2019-09-10,1,0,8683577,
2019-09-10,2019-09-24,1,1,5524952,
2019-10-21,2019-11-05,2,1,8683577,
2019-09-19,2019-09-21,2,0,2422549,
2019-08-27,2019-09-06,2,2,8683577,
2019-09-14,2019-09-19,1,1,1937634,
2019-08-13,2019-08-25,1,0,8757675,
2019-10-08,2019-10-14,2,0,8683577,
2019-08-19,2019-08-28,1,0,8683577,
2019-09-16,2019-09-28,1,1,8683577,
2019-08-06,2019-08-13,2,0,8683577,
2019-08-03,2019-08-18,3,1,8374820,
2019-08-27,2019-09-07,2,1,1107976,
2019-09-06,2019-09-08,2,1,8757675,
2019-08-27,2019-09-03,2,1,1937634,
2019-08-15,2019-08-30,1,1,1091191,
2019-09-07,2019-09-12,3,1,3221153,
2019-08-10,2019-08-19,1,0,2422549,
2019-08-30,2019-09-15,2,1,9245757,
2019-10-24,2019-11-08,1,0,2911866,
2019-08-31,2019-09-04,2,0,3221153,
2019-10-04,2019-10-17,3,2,3221153,
2019-10-15,2019-10-22,1,1,8683577,
2019-07-31,2019-08-09,3,0,8683577,
2019-08-04,2019-08-16,2,0,8374820,
2019-08-02,2019-08-08,2,0,8374820,
2019-08-01,2019-08-14,2,0,9245757,
2019-08-20,2019-08-22,1,0,8683577,
2019-08-02,2019-08-17,1,1,8374820,
2019-09-30,2019-10-08,3,0,8374820,
2019-08-27,2019-09-10,3,1,3221153,
2019-10-26,2019-11-06,2,2,2911866,
2019-09-02,2019-09-07,1,1,1937634,
2019-10-10,2019-10-19,3,2,1937634,
2019-10-24,2019-11-03,2,2,1937634,
2019-08-19,2019-08-27,2,1,8683577,
2019-10-22,2019-10-29,3,1,8683577,
2019-08-11,2019-08-13,3,0,4511982,
2019-09-04,2019-09-19,1,2,8683577,
2019-08-01,2019-08-17,2,1,1937634,
2019-09-09,2019-09-22,2,2,8683577,
2019-08-26,2019-09-01,2,2,8757675,
2019-09-10,2019-09-17,1,0,8683577,
2019-09-19,2019-09-30,2,0,4511982,
2019-09-09,2019-09-22,2,2,2422549,
2019-08-23,2019-08-25,3,1,8683577,
2019-09-06,2019-09-20,1,1,8683577,
2019-07-31,2019-08-04,1,2,2422549,
2019-08-14,2019-08-25,3,1,1937634,
2019-08-19,2019-08-25,3,2,2422549,
2019-08-30,2019-09-06,3,1,3221153,
2019-10-14,2019-10-24,1,0,8683577,
2019-08-06,2019-08-11,2,1,8374820,
2019-10-02,2019-10-09,3,2,2422549,
2019-09-17,2019-10-03,2,1,2422549,
2019-08-02,2019-08-12,2,0,3221153,
2019-08-30,2019-09-02,3,1,4702623,
2019-08-18,2019-09-01,1,1,8683577,
2019-08-02,2019-08-04,1,0,8374820,
2019-10-18,2019-10-20,3,2,8683577,
2019-09-03,2019-09-11,3,0,9575172,
2019-10-27,2019-11-02,1,0,3221153,
2019-08-29,2019-09-12,1,2,4511982,
2019-08-26,2019-09-09,3,2,5755909,
2019-10-23,2019-11-05,1,2,8757675,
2019-08-19,2019-09-03,1,0,8683577,
2019-09-02,2019-09-14,1,1,1937634,
2019-10-16,2019-11-01,2,0,8683577,
2019-08-06,2019-08-15,2,0,8374820,
2019-08-11,2019-08-24,2,0,1091191,
2019-08-09,2019-08-18,1,1,1937634,
2019-09-14,2019-09-23,2,2,1937634,
2019-08-09,2019-08-22,1,1,5524952,
2019-09-25,2019-10-08,1,2,3221153,
2019-10-01,2019-10-07,2,1,8683577,
2019-10-03,2019-10-08,2,1,8683577,
2019-10-05,2019-10-11,2,0,1937634,
2019-08-13,2019-08-29,3,0,8683577,
2019-07-30,2019-08-11,1,0,2911866,
2019-08-25,2019-08-27,3,0,8683577,
2019-10-14,2019-10-26,1,2,1937634,
2019-10-10,2019-10-22,3,1,8683577,
2019-10-17,2019-10-30,1,2,8683577,
2019-09-22,2019-09-29,3,2,2911866,
2019-10-15,2019-10-20,3,1,3221153,
2019-09-12,2019-09-25,2,1,3221153,
2019-09-16,2019-09-29,3,2,8530662,
2019-09-24,2019-10-09,1,0,8374820,
2019-08-28,2019-09-01,2,0,5755909,
2019-09-09,2019-09-13,2,2,9575172,
2019-10-27,2019-11-07,2,1,4511982,
2019-09-29,2019-10-12,1,0,2422549,
2019-10-13,2019-10-20,2,2,8683577,
2019-08-08,2019-08-21,2,1,2911866,
2019-08-24,2019-08-31,3,1,3221153,
2019-08-27,2019-08-31,3,1,2422549,
2019-09-20,2019-09-28,1,2,9245757,
2019-10-05,2019-10-21,2,2,2911866,
2019-09-26,2019-09-30,2,0,8757675,
2019-08-07,2019-08-21,1,2,3221153,
2019-08-06,2019-08-14,3,2,8757675,
2019-10-01,2019-10-14,1,2,8683577,
2019-10-18,2019-10-29,2,0,4702623,
2019-10-19,2019-10-24,1,0,9245757,
2019-10-24,2019-11-08,3,1,9245757,
2019-08-30,2019-09-15,1,1,8683577,
2019-08-14,2019-08-18,2,0,3221153,
2019-08-07,2019-08-13,2,1,8683577,
2019-08-27,2019-09-09,3,1,8683577,
2019-10-12,2019-10-23,2,1,9245757,
2019-08-08,2019-08-23,2,1,8374820,
2019-09-07,2019-09-16,3,2,2422549,
2019-08-25,2019-09-10,1,2,9245757,
2019-08-30,2019-09-10,1,2,8757675,
2019-10-22,2019-11-04,3,0,8683577,
2019-08-19,2019-08-29,2,1,8683577,
2019-08-09,2019-08-11,1,2,1107976,
2019-10-26,2019-11-05,1,1,8683577,
2019-08-05,2019-08-08,2,1,8683577,
2019-08-22,2019-09-02,2,1,3221153,
2019-10-14,2019-10-19,3,1,8374820,
2019-10-18,2019-11-01,1,0,2911866,
2019-10-24,2019-11-05,1,1,1937634,
2019-08-08,2019-08-11,2,0,8683577,
2019-08-26,2019-09-11,3,0,3221153,
2019-09-19,2019-09-26,3,0,2422549,
2019-09-20,2019-09-23,2,0,8683577,
2019-08-20,2019-08-25,1,1,2911866,
2019-08-13,2019-08-26,2,2,1091191,
2019-09-27,2019-10-01,2,1,4702623,
2019-09-03,2019-09-11,1,1,8757675,
2019-08-25,2019-08-30,3,1,8683577,
2019-09-22,2019-09-29,1,2,8757675,
2019-08-21,2019-09-03,1,0,8683577,
2019-10-12,2019-10-15,1,1,1091191,
2019-10-13,2019-10-20,3,1,8683577,
2019-09-29,2019-10-10,3,1,8683577,
2019-09-21,2019-09-28,3,0,8683577,
2019-08-23,2019-08-29,3,0,9245757,
2019-10-09,2019-10-13,1,0,9245757,
2019-08-02,2019-08-08,1,1,3221153,
2019-09-17,2019-09-23,3,2,8683577,
2019-09-28,2019-10-13,3,0,3221153,
2019-09-07,2019-09-18,2,0,2422549,
2019-08-12,2019-08-20,2,2,2911866,
2019-09-05,2019-09-19,2,0,4511982,
2019-08-05,2019-08-13,2,2,4702623,
2019-09-10,2019-09-26,2,0,2911866,
2019-10-02,2019-10-18,2,1,9575172,
2019-09-13,2019-09-15,2,2,8374820,
2019-10-23,2019-10-31,1,0,3221153,
2019-09-16,2019-09-27,2,1,5524952,
2019-08-31,2019-09-05,3,0,1937634,
2019-09-20,2019-09-29,2,2,1937634,
2019-09-28,2019-10-04,3,0,5524952,
2019-10-01,2019-10-08,3,1,5524952,
2019-10-15,2019-10-18,3,2,5755909,
2019-08-05,2019-08-08,3,1,9245757,
2019-10-27,2019-11-10,1,2,8374820,
2019-07-30,2019-08-03,3,0,8683577,
2019-09-26,2019-10-05,1,1,3221153,
2019-08-12,2019-08-28,3,1,8374820,
2019-08-30,2019-09-13,1,2,1091191,
2019-09-20,2019-09-28,2,0,8683577,
2019-08-01,2019-08-14,2,2,8683577,
2019-09-30,2019-10-13,2,2,8683577,
2019-10-20,2019-10-26,2,2,8683577,
2019-08-27,2019-09-01,2,0,2911866,
2019-10-01,2019-10-08,3,2,8757675,
2019-09-04,2019-09-20,1,0,8683577,
2019-09-20,2019-09-28,3,2,2422549,
2019-09-21,2019-10-01,2,1,1937634,
2019-10-15,2019-10-17,3,2,2911866,
